id,created_date,closing_date,current_price,side,sale_kind,payment_token,payment_token_contract,base_price,creator_fee,description,external_link,image_url,animation_url,sale_duration
1416465558,2021-10-31T12:44:37.165049,2021-10-31T16:44:36,1.4625e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",1462500000000000000,950.0,"The year is 2077, human civilization is in danger. With all the technological advancements the human race have been busy with all the gadgets... when was the last time you looked up in the sky? They are coming !",,https://lh3.googleusercontent.com/aEYiLSrq4nbeRY47lofnphoHXVpWSgLgf3Suokfyp_wjHuYDfYEoGUYWwBQ0MX4yv_qgsbKrgA4oLyluhM-03NNnZj7YuSZtCr9Kvw,,0 days 03:59:58.834951
1416465557,2021-10-31T12:44:37.162165,2021-10-31T16:44:35,1.703e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",170300000000000000,500.0,,https://sipher.xyz,https://lh3.googleusercontent.com/UqnGxE0JYJLVKmKMBLCYQr9VJ6afv6Xie2EjFN_SlPo-DMODxBCnIoQ3uBVcqLEIzS28rLgkb28NLCmWWN-Ngws-b1_3DHG-SKBD4w,,0 days 03:59:57.837835
1416465556,2021-10-31T12:44:37.158809,2021-10-31T16:44:32,1.715e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",171500000000000000,750.0,,,https://storage.opensea.io/files/b0bb4fd7ccb60a62ec1ae714d66d091b.mp4,https://storage.opensea.io/files/b0bb4fd7ccb60a62ec1ae714d66d091b.mp4,0 days 03:59:54.841191
1416465555,2021-10-31T12:44:37.152919,2021-10-31T13:44:36,5.989699999999999e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",5989699999999999000,750.0,"Welcome to Neo Tokyo, citizen. Are you prepared to fulfill your destiny?",,https://storage.opensea.io/files/9f7e638b669fefca5790e3eb5ada4081.svg,,0 days 00:59:58.847081
1416465554,2021-10-31T12:44:37.148362,2021-10-31T16:44:28,3.1062e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",3106200000000000000,250.0,Meebit #19019,,https://lh3.googleusercontent.com/2eUdhDcjafXBgYB5o06_yyEpit9b5B-vahgEDPmyb8nLyaVu55SW77JKbX9Hh0VkYwzTEtQuadeUzQXHNSg6kyxuZt-ZmEUxSQqgxXo,,0 days 03:59:50.851638
1416465553,2021-10-31T12:44:37.138409,2021-10-31T16:44:36,9.88e+16,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",98800000000000000,750.0,#2396 - Athena,https://www.exclusible.com/alpha/3,https://lh3.googleusercontent.com/zKBtWi5phrpX6cyW3JIrLWY8KS6cIuBkEVPwONoybpWSz1R7i0J-nPDygxHXF8HJms6CnsIeNkJKdNFv9d-3RbqZ21UIxaayMHtZ,https://storage.opensea.io/files/2902b9b5619fcc9257ed7b3eaf61ee64.mp4,0 days 03:59:58.861591
1416465552,2021-10-31T12:44:37.136268,2021-10-31T16:44:28,1.4e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",140000000000000000,1000.0,,,https://lh3.googleusercontent.com/xXDa_Z5zD3fTXhliomNS14Cw6C6RZKqi1sMLxVg0GDxbK2ZjPlRRflfB7ncaJ3ep0zwiY6U-9W5O0Fb5wzdCK1fm7KgWXb_cad8HIA,,0 days 03:59:50.863732
1416465551,2021-10-31T12:44:37.131677,2021-10-31T14:44:33,2.7833e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",2783300000000000000,750.0,"Loot is randomized adventurer gear generated and stored on chain. Stats, images, and other functionality are intentionally omitted for others to interpret. Feel free to use Loot in any way you want.",,https://storage.opensea.io/files/4f9a20679ab04a54d4d8e09894cd6103.svg,,0 days 01:59:55.868323
1416465550,2021-10-31T12:44:37.118630,2021-10-31T16:44:35,5.228e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",522800000000000000,350.0,,https://framergence.art/gallery/640811991,https://lh3.googleusercontent.com/WHNmnLFNfLXwla4ABeazIuXjLmnykS4ZLnpnQbQeyh4dGUZa79maifPox9t5m_4lCAZnTb10oOdWOqvySA2tQIVL--11JUl66lq1tQ,https://storage.opensea.io/files/9c809a1b7fe8d474d449aa15940bb3f8.mp4,0 days 03:59:57.881370
1416465549,2021-10-31T12:44:37.119123,2021-10-31T14:00:00,2.9509e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",2950900000000000000,500.0,,,https://lh3.googleusercontent.com/HNNj-nrm8xXVQf9JmnF2ziDKDwm252OQr_npEzuWTiAs5Q5OE_Xnnq3MNeUIntX8IQhj91qdPjJQbX19edd5DeGCobraGP940LRAKA,,0 days 01:15:22.880877
1416465548,2021-10-31T12:44:37.107362,2021-11-01T12:44:32,4.19e+16,1,0,0x0000000000000000000000000000000000000000,"{'id': 1, 'symbol': 'ETH', 'address': '0x0000000000000000000000000000000000000000', 'image_url': 'https://storage.opensea.io/files/6f8e2979d428180222796ff4a33ab929.svg', 'name': 'Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4200.760000000000218000'}",41900000000000000,250.0,"""Bored FungleHeadz #4642

We are so different but we're still the same, standing bored waiting in this crazy NFT World!

Featured in Mr Fungles famous hall of fame.. roaring round all day gets boring""",https://fungles.com,https://lh3.googleusercontent.com/fZbXXaJXrsp27vsN4adCN_8a4txf_Z6VYrPleVMImOqKhdu_2RSTBnnm0NyScox7MxMvAz5f4mvvUj0w5IpW4tu6Rbbl4hbRgs0Z,,0 days 23:59:54.892638
1416465547,2021-10-31T12:44:37.106116,2021-10-31T20:44:34,1.348e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",134800000000000000,650.0,5555 Randomly Assembled Avatars using 500 Hand Drawn Assets that give you access to the KOIN GAMES DEV SQUAD and all its membership benefits! Come help us build an amazing Blockchain Game.,https://koingames.io/,https://lh3.googleusercontent.com/xGlVutpjYqtlJZmlbTIsZQ1l-jQ0iqcKZ68Y2U-FhSkrG2d1HUU0w9LUyZCgEgQ4_ZqehfuiXhmXGar0Vt8EuEJAihc1Y7pC6R3QUA,,0 days 07:59:56.893884
1416465546,2021-10-31T12:44:37.101064,2021-10-31T22:44:35,1.0064e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",1006400000000000000,650.0,,https://www.lazylionsnft.com/,https://lh3.googleusercontent.com/bIbqEuve8Tf6FUL5xjVlcrKmcrG3Bc3VxWkoWWpzgHLeoZ3519-7XBDA1u1YJ_mmRr2mw05Qouxg2cTspyNMw1dmfPLfNh7tchdxKg,,0 days 09:59:57.898936
1416465545,2021-10-31T12:44:37.087461,2021-10-31T16:43:54,4.083e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",408300000000000000,500.0,A peaceful creature that will follow you on your adventures through this digital psychedelic experience!,,https://lh3.googleusercontent.com/g4vi6vWTniFw6wf8un6cq6hKlbXlX9oUCd2zSan0yiNABA3k84RPNkmjpuwmWumX1f9TyUB7iTr3bQdRjeNTG8QS7QsURlDZtdsEu2A,,0 days 03:59:16.912539
1416465544,2021-10-31T12:44:37.084406,2021-10-31T16:44:35,4.617e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",461700000000000000,750.0,"The year is 2050. Humans are an interplanetary species and have all but abandoned the post-apocalyptic shatters of society on earth. Cats have taken over. One crime-ridden, nondescript inner city is inhabited by a group of cats collectively known as the Gutter Cats. No longer able to rely on the crutch of “man’s best friend” or live in their nice suburban homes, the Gutter Dogs had to move to the inner city and reinvent themselves as “tough guys”. Now, the Dogs spend their days flexing, fighting, and hustling in the streets to make ends meet, trying to figure out a way to make it to the top.",https://guttercatgang.com,https://lh3.googleusercontent.com/qJ9s7xlv_4rX18GRJtySRBKCQfCrxeVnqfqtu62joHTyhjlxzlGr00szdfsI-R3HreCrgMae_nIW7ybHqMgIaGSxAcHzBnuTzyfK,,0 days 03:59:57.915594
1416465543,2021-10-31T12:44:37.081924,2021-10-31T14:44:24,2.2397e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",2239700000000000000,750.0,"Loot is randomized adventurer gear generated and stored on chain. Stats, images, and other functionality are intentionally omitted for others to interpret. Feel free to use Loot in any way you want.",,https://storage.opensea.io/files/75f5ad84c59d8eede420f1caa2bafb65.svg,,0 days 01:59:46.918076
1416465542,2021-10-31T12:44:37.074720,2021-10-31T16:44:28,2.36e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",236000000000000020,750.0,"***You are currently viewing the pre-reveal image for this NFT. Once your unique Desperate ApeWife arrives at this virtual gallery, the image will change to your permanent Desperate ApeWife.*** DAW is an NFT collection of 10,000 Desperate ApeWives. Each Desperate ApeWife is unique and algorithmically generated from 221 traits. All ApeWives are hot but some are supermodels. Your Desperate ApeWife is also your exclusive DAW membership card. Ownership and commercial usage rights are given to you, the owner, over your NFT.",https://desperateapewives.com/,https://lh3.googleusercontent.com/rE1d_ekl_e0sCxnemjfQ_U6GO7KZUWJBHps0lQBXQ3vTkqb3iuATQcRXkTu-q-wWJqiQZ6IDZhtHTTUpAKgzQX726yjpp8z-8otrZA,,0 days 03:59:50.925280
1416465541,2021-10-31T12:44:37.073471,2021-11-01T02:04:36,4.2e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",4200000000000000000,1000.0,"PUNKS Comic, Issue #1, May 2021",,https://lh3.googleusercontent.com/82FzHnHaES03UKtlqqb0Odb0e4nuHMZTVAvoUatWEAaNKQzlTUCgLj2BXmZax3Oh9XHXtXCa9aJKtIpKae6sCOJLagVi_cscLrbFO-U,,0 days 13:19:58.926529
1416465540,2021-10-31T12:44:37.072172,2021-11-01T12:44:30,3e+16,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",30000000000000000,500.0,,,https://lh3.googleusercontent.com/OvI8NM0DAInSR5gM8dGo_2L3VwafdZjwc-u392Z1js1GxHXdPgoUgfEFh0JW871UDc5q5snimf0Snvyg98_3_uTNBfCfRZnJAidDObQ,,0 days 23:59:52.927828
1416465539,2021-10-31T12:44:37.070380,2021-10-31T16:44:35,1.188e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",118800000000000000,750.0,"By James Peter Henry

The spirit of Cartel was forged in the aboriginal caves of the Australian Outback where James spent his childhood. In the heart of Medellin, Cartel physically manifested as James observed and experienced, first hand, the human toll of the cartel miasma. He sought to capture the pain, the anguish, the desperation, and the sinister glee.

Land DAO NFTs are productive assets: every collector who owns one or more will receive ORE tokens before each of our NFT launches. Because Cartel is our genesis series, it will generate the most ORE for collectors.
- Collectors who own 1+ Cartel members will receive 100 ORE for each member (e.g. 5 Cartel members = 500 ORE).
- Collectors who have 7 unique Cartel members will receive 1,000 ORE.

Collectors must hold their NFTs at the time of distribution to receive ORE.

Attributes: [Member: The Cook, Left Eye: Inverted-Piercing, Right Eye: Piercing, Eyebrows: None, Nose: Single Piercing, Mouth: Inverted-Full Grin, Ears: Normal, Palette: Normal]",https://landdao.io/preview.html?id=100200260,https://lh3.googleusercontent.com/GBwCMz-3khEDU5TY4aTxptSkufqSe6DAh_hsm2pRlbtUIw5vsqbUzBmHSa0RNy53Emg6Cvnc75HB9WiHrW_OlmeO6QV0-F0U4j8ULA,,0 days 03:59:57.929620
1416465538,2021-10-31T12:44:37.068990,2021-10-31T16:44:35,5.5713e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",5571300000000000000,500.0,,https://www.cyberkongz.com/kong/1499,https://lh3.googleusercontent.com/yjZL0j4Bm8ReUGQ1XGmMBf9hmPwOh47RsDSwthbiQxR-71HgEdgh_DHUaZ7gJC7QBIOIQEwV5HA588jk9k-KE8X7GAwKmLWDi9V07Q,,0 days 03:59:57.931010
1416465537,2021-10-31T12:44:37.046732,2021-10-31T16:44:35,2.9816e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",2981600000000000000,1000.0,"Pigments is an exploration of colour and spatial distortion. Each instance is an abstract representation aimed at evoking a micro or macro-environment; from unknown substances, or oil in a canvas, to nebular formations. The pieces are animated, meant to be experienced live. The piece can run endlessly, with infinite output. To run it smoothly you need a capable GPU. If this proves to be too computationally intensive, or if you prefer a static view, feel free to press the spacebar.",https://artblocks.io/token/129000388,https://lh3.googleusercontent.com/j-VDuCSQlqpCagyv3AhVXMBm_VLIfiW4f8I2oGGGxkKYpJYcZRHx_qLuuRAuCm5wu29nbM9WuPzSTvVqbWjsnH2GYkjZ25iEPlsD,https://generator.artblocks.io/129000388,0 days 03:59:57.953268
1416465536,2021-10-31T12:44:37.042664,2022-04-30T12:44:14,2e+16,1,0,0x0000000000000000000000000000000000000000,"{'id': 1, 'symbol': 'ETH', 'address': '0x0000000000000000000000000000000000000000', 'image_url': 'https://storage.opensea.io/files/6f8e2979d428180222796ff4a33ab929.svg', 'name': 'Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4200.760000000000218000'}",20000000000000000,250.0,Little creatures from the unknown. Their shapes and colors are diverse and will be able to glow. Larger than petite but still petite.,,https://lh3.googleusercontent.com/bUZIVHq5ZKZLtpLxbi96_91Lgg8g3ReeOIw2-hfNHUseu-FAPWtbIm8x0Av7O9GQNozAF434-aHhnsl-AOojgJ4KQnsmjqs3PthI,,180 days 23:59:36.957336
1416465535,2021-10-31T12:44:37.039394,2021-10-31T16:44:35,1.985e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",198500000000000000,500.0,"VOX are unique collectibles, with provably randomized traits. Own, trade, play and earn with your unique NFT character.",https://www.collectvox.com/store/town-star/1852,https://lh3.googleusercontent.com/tY2KAUzfaOp5VS-lUCtQszIdNd2S1AWaZ7eCkEkn359W2wwS6kahftaJEECOVhx9OGOBj-4yKt8NJM4--KhRLj6oiXFM3Iz35tLmfQ,,0 days 03:59:57.960606
1416465534,2021-10-31T12:44:37.027277,2021-10-31T16:44:17,1.207474871794872e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",1207474871794872000,650.0,,,https://lh3.googleusercontent.com/5bB8wX75xXSaIsUVkahXmcnLqOtL-ra5EUBzzHVoWB8sNi8EIk-GAFB_rjjWZWBxjryuL6S0rbGe8GNwk2LqB72snC-TfkkUI6TcqTc,,0 days 03:59:39.972723
1416465533,2021-10-31T12:44:37.014749,2021-10-31T14:44:35,2.8396e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",2839600000000000000,750.0,"Loot is randomized adventurer gear generated and stored on chain. Stats, images, and other functionality are intentionally omitted for others to interpret. Feel free to use Loot in any way you want.",,https://storage.opensea.io/files/c5e3c6ca5e3ca21b02e863d3e572b251.svg,,0 days 01:59:57.985251
1416465532,2021-10-31T12:44:37.010205,2021-10-31T14:44:34,2.7664e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",2766400000000000000,750.0,"Loot is randomized adventurer gear generated and stored on chain. Stats, images, and other functionality are intentionally omitted for others to interpret. Feel free to use Loot in any way you want.",,https://storage.opensea.io/files/74274edacf178dc760bef02b0625d1bc.svg,,0 days 01:59:56.989795
1416465531,2021-10-31T12:44:37.002546,2021-10-31T16:44:35,5.106e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",510600000000000000,1250.0,"9,999 cats mutated by a disease on the Ethereum blockchain.",,https://lh3.googleusercontent.com/-iwsi1EZI1P9PYd_gtc6NQ2R8wjt5dKCQZf4uEolnybuo_PwDBbMAqH2GM4B8tzh849MV4iqXvlpzrSRoclkz_KbpAG9IutdSfZA,,0 days 03:59:57.997454
1416465530,2021-10-31T12:44:37.000858,2021-10-31T16:44:28,1.6304e+18,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",1630400000000000000,500.0,This is a Founding Plot,,https://lh3.googleusercontent.com/L1UwJwObctas57rgH3xZmsBau9C06uzKa2GKoPfD9vITkechgGQJRcTvGUlYwItEElxVw5ZE6fJ5Txry2y_wPTqDzi2TtGLbXX_74A,,0 days 03:59:50.999142
1416465529,2021-10-31T12:44:36.999356,2021-10-31T16:44:30,9.078e+17,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",907800000000000000,500.0,"⚠️ **ATTENTION**: Hashmask names can change at any time. Immediately before purchasing a Hashmask, enter the Hashmask's token ID into the `tokenNameByIndex` function on a site like [Etherscan](https://etherscan.io/address/0xc2c747e0f7004f9e8817db2ca4997657a7746928#readContract) to verify that the blockchain indicates that the Hashmask you're purchasing has the name you expect.

Hashmask #14704",https://www.thehashmasks.com/detail/14704,https://lh3.googleusercontent.com/VwcH7cW1z9sANUUbu_wsUS8aaEWg-98CASnBXLfrdoS27dFwa71oR4hH6OaeihFF10gFbmkWXEfHFKIgoQwXVsUalJHad4GMsT1FZA,,0 days 03:59:53.000644
1416465528,2021-10-31T12:44:36.996058,2021-10-31T16:44:28,9.96e+16,0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"{'id': 2, 'symbol': 'WETH', 'address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'image_url': 'https://storage.opensea.io/files/accae6b6fb3888cbff27a013729c22dc.svg', 'name': 'Wrapped Ether', 'decimals': 18, 'eth_price': '1.000000000000000', 'usd_price': '4210.239999999999782000'}",99600000000000010,750.0,,,https://lh3.googleusercontent.com/vBQjAd_oYwn2Wfh0YLGdZWaHTow2G_T6BzHi0nVQc2KbOg-b98bQzDU-M-PtpOtJnGXVUU-EGrYCpbdZGwFSlkRjjLHbF1d7jisDKg,,0 days 03:59:51.003942
